kadis,kadid-10k,sim_value
child-862775.png,I23.png,0.7746379971504211
lisbon-1139968.png,I80.png,0.8608360290527344
rosa-1583167.png,I75.png,0.8038454055786133
ceiling-1364369.png,I32.png,0.6577480435371399
industrial-1636400.png,I16.png,0.8542987704277039
beauty-1265228.png,I16.png,0.6912811398506165
seat-cushion-1099624.png,I33.png,0.7090044021606445
museum-1106072.png,I80.png,0.8322278261184692
marianske-lazne-1792790.png,I26.png,0.8155786395072937
church-1677128.png,I32.png,0.8235872983932495
water-duck-1604991.png,I08.png,0.7375804781913757
car-82955.png,I23.png,0.862011194229126
bmw-1636598.png,I13.png,0.8239361047744751
house-550327.png,I18.png,0.847280740737915
art-deco-721390.png,I26.png,0.844277024269104
beauty-1265221.png,I16.png,0.7081801891326904
bird-of-prey-1522349.png,I24.png,0.8225946426391602
infomart-379798.png,I26.png,0.7607468366622925
nikon-em-1366932.png,I62.png,0.7505380511283875
photoshoot-1275311.png,I16.png,0.8162850141525269
child-783987.png,I30.png,0.7334352731704712
shop-1746858.png,I33.png,0.8577392101287842
dragon-festival-188554.png,I43.png,0.7925673723220825
mama-1434707.png,I16.png,0.7899296283721924
berlin-701551.png,I70.png,0.7935358285903931
barbed-wire-1507944.png,I09.png,0.8149908781051636
e-3-sentry-1747329.png,I04.png,0.8582442998886108
dog-548611.png,I01.png,0.7857584953308105
ben-knapen-906550.png,I16.png,0.7286577224731445
jet-ski-734717.png,I40.png,0.8347484469413757
italy-1265637.png,I32.png,0.6676917672157288
car-964220.png,I23.png,0.8657528162002563
florida-home-1689859.png,I18.png,0.8190562725067139
lanz-bulldog-1537273.png,I23.png,0.821337103843689
home-977798.png,I70.png,0.805776834487915
architecture-1536488.png,I18.png,0.8328142762184143
house-1643660.png,I18.png,0.8414562940597534
cat-1507223.png,I52.png,0.801893949508667
sibermoewe-361141.png,I19.png,0.7882165908813477
sea-1700168.png,I29.png,0.7833651304244995
tulip-1157326.png,I31.png,0.8295062780380249
boy-179376.png,I56.png,0.7399485111236572
motorcycle-1619795.png,I13.png,0.781924843788147
roses-824394.png,I09.png,0.7653429508209229
hornet-296096.png,I03.png,0.7513185739517212
vintagecar-1191989.png,I23.png,0.7882547974586487
building-393531.png,I32.png,0.8030393123626709
macau-958780.png,I80.png,0.8372722864151001
singer-619156.png,I43.png,0.7712051868438721
warnemunde-467636.png,I18.png,0.84884113073349
corvette-stingray-1693709.png,I23.png,0.8656030893325806
guerny-cmhd-855568.png,I18.png,0.808950662612915
white-851565.png,I48.png,0.6990523338317871
spare-wheel-578240.png,I23.png,0.746430516242981
volkswagen-1336932.png,I23.png,0.8359301090240479
easter-lilies-325987.png,I63.png,0.7509909272193909
cami-525286.png,I18.png,0.850344717502594
bird-608109.png,I24.png,0.8574119806289673
us-capitol-466512.png,I26.png,0.8598288297653198
seagull-9271.png,I57.png,0.8128142356872559
vintage-541242.png,I52.png,0.8025795221328735
baby-1204390.png,I16.png,0.7394741177558899
vehicle-1210896.png,I13.png,0.7899231910705566
old-car-555951.png,I23.png,0.8503546714782715
plantation-186330.png,I70.png,0.8099435567855835
jeep-557931.png,I23.png,0.8353785276412964
mercedes-1737899.png,I23.png,0.8371009826660156
adult-18806.png,I16.png,0.7067721486091614
boston-111239.png,I26.png,0.8570766448974609
macro-964090.png,I17.png,0.7731773853302002
vienna-106411.png,I26.png,0.8489512205123901
flowers-956716.png,I31.png,0.787784993648529
xbox-1199604.png,I62.png,0.739436149597168
strawberries-272257.png,I56.png,0.761864960193634
oradea-1339392.png,I26.png,0.8424932956695557
architecture-974217.png,I26.png,0.7629942297935486
prague-1783136.png,I23.png,0.9208166599273682
isabel-879822.png,I16.png,0.7148225903511047
wolfenbuttel-1607966.png,I11.png,0.8378103971481323
bee-1237080.png,I22.png,0.7522239089012146
sea-660531.png,I58.png,0.8266260027885437
flower-314919.png,I27.png,0.7918819785118103
vulture-267607.png,I24.png,0.7764581441879272
beetle-1336929.png,I23.png,0.8372692465782166
massage-547707.png,I52.png,0.7953273057937622
bmw-1366710.png,I23.png,0.8786805868148804
woman-1447071.png,I16.png,0.7520503997802734
china-1269484.png,I43.png,0.7961317300796509
balloon-1133853.png,I78.png,0.7548545598983765
u-1604153.png,I80.png,0.8411400318145752
bird-860238.png,I57.png,0.7745459079742432
adult-17329.png,I16.png,0.7483402490615845
plasterer-bee-987982.png,I22.png,0.7707238793373108
seagull-647707.png,I25.png,0.8139684200286865
basilica-472097.png,I32.png,0.8502410650253296
girl-1269251.png,I16.png,0.6828492879867554
new-1530878.png,I18.png,0.8270289897918701
opera-1667284.png,I80.png,0.8669729828834534
colorful-balloons-978831.png,I43.png,0.8228757977485657
brown-and-white-hen-785140.png,I24.png,0.7218021154403687
gull-1506872.png,I25.png,0.7862067222595215
plumeria-790272.png,I27.png,0.8553328514099121
dome-438452.png,I26.png,0.7027485370635986
palace-507040.png,I26.png,0.8163583874702454
car-engine-1738355.png,I40.png,0.7562776207923889
mansfield-855571.png,I18.png,0.8613715171813965
mom-1602358.png,I13.png,0.7764998078346252
limousine-1256253.png,I23.png,0.84278804063797
tulips-264425.png,I31.png,0.8030504584312439
classic-car-1738335.png,I23.png,0.8380458950996399
brothers-179375.png,I16.png,0.6877520084381104
flower-656513.png,I31.png,0.8324142694473267
veterans-1500603.png,I51.png,0.7842180728912354
poppy-1440290.png,I38.png,0.831394612789154
town-hall-489569.png,I70.png,0.807846188545227
motorcycles-1657764.png,I13.png,0.8157646059989929
party-1249499.png,I56.png,0.7527527809143066
rollerskates-673726.png,I13.png,0.8163301944732666
dogs-1190015.png,I43.png,0.759166955947876
fish-181456.png,I52.png,0.7954152226448059
motorcycle-654648.png,I13.png,0.8742477893829346
girl-545156.png,I16.png,0.7828548550605774
model-865229.png,I29.png,0.8336924910545349
bavaria-595684.png,I46.png,0.8216673135757446
furstenzell-port-church-60339.png,I80.png,0.8442288637161255
gateway-arch-980898.png,I58.png,0.8261567950248718
motorcycle-460320.png,I13.png,0.8346758484840393
swan-1607387.png,I29.png,0.7794721722602844
car-1725200.png,I23.png,0.8563600778579712
woman-1321053.png,I53.png,0.6715403199195862
big-ben-480849.png,I32.png,0.8234522938728333
sponge-cake-1217040.png,I16.png,0.720119833946228
mercedes-1229236.png,I23.png,0.7539201974868774
magnolia-480956.png,I02.png,0.8133543729782104
tczew-770303.png,I42.png,0.8901233673095703
common-bird-cherry-115241.png,I27.png,0.7612809538841248
bird-599170.png,I29.png,0.7571396827697754
sports-car-855110.png,I13.png,0.7635178565979004
colorado-78216.png,I52.png,0.7340340614318848
razor-4840.png,I62.png,0.695368766784668
buildings-1004289.png,I80.png,0.8068355321884155
anne-de-montmorency-876176.png,I46.png,0.8265500664710999
character-765904.png,I58.png,0.8038076162338257
verden-of-all-1128156.png,I18.png,0.7485091090202332
ginkgo-208275.png,I31.png,0.770908772945404
spaghetti-809315.png,I76.png,0.7814659476280212
plant-green-122154.png,I27.png,0.709756076335907
car-646880.png,I23.png,0.8586625456809998
chili-peppers-1720574.png,I63.png,0.7002801895141602
blossom-679284.png,I02.png,0.8468667268753052
facade-223319.png,I32.png,0.7358981966972351
car-517422.png,I23.png,0.8378145098686218
closed-garden-schwetzingen-1752874.png,I32.png,0.8511214256286621
pink-388723.png,I31.png,0.744875431060791
hands-437968.png,I29.png,0.7380650043487549
air-force-544967.png,I04.png,0.8238099813461304
taj-mahal-379492.png,I32.png,0.811199426651001
railway-710772.png,I42.png,0.9181228280067444
architecture-16679.png,I32.png,0.8256102800369263
new-1158139.png,I18.png,0.8009883761405945
harley-davidson-1389367.png,I13.png,0.8384130001068115
hornet-296088.png,I22.png,0.738368034362793
moscow-1029511.png,I26.png,0.835659384727478
christmas-1807023.png,I43.png,0.8001775741577148
lisbon-768199.png,I53.png,0.8175894021987915
duck-1570712.png,I24.png,0.7838696837425232
baby-17327.png,I16.png,0.7487074136734009
dahlia-252486.png,I31.png,0.7676801681518555
the-former-factory-198199.png,I70.png,0.8050040006637573
mercedes-1733255.png,I23.png,0.7477285861968994
cockscomb-756095.png,I31.png,0.7753627896308899
rhododendron-228876.png,I27.png,0.8309224843978882
tulip-70596.png,I31.png,0.7821137309074402
sunflower-339501.png,I02.png,0.84525465965271
asparagus-1331474.png,I19.png,0.7425374388694763
kitchen-1317996.png,I33.png,0.8054738640785217
bouquet-of-flowers-1292926.png,I27.png,0.7989422678947449
car-engine-1738309.png,I62.png,0.7614633440971375
hydrangea-1504063.png,I37.png,0.7887004017829895
renault-captur-1116968.png,I23.png,0.8631560802459717
buildings-88081.png,I32.png,0.8678823113441467
child-634062.png,I29.png,0.7454367876052856
burghers-house-1642790.png,I32.png,0.7565541863441467
pink-447012.png,I31.png,0.8076857328414917
gulls-343223.png,I19.png,0.7904576063156128
cherry-blossom-736145.png,I02.png,0.8029696941375732
squirrel-1401504.png,I52.png,0.77094566822052
fish-1540729.png,I43.png,0.8094478845596313
auto-1692018.png,I23.png,0.8568223714828491
car-1609170.png,I23.png,0.8644267320632935
costumes-625440.png,I43.png,0.7735508680343628
cute-1741376.png,I29.png,0.7390600442886353
oldtimer-195113.png,I23.png,0.8413944244384766
beverly-hills-1201703.png,I18.png,0.8365189433097839
swans-839711.png,I20.png,0.7721993923187256
cadillac-195088.png,I23.png,0.8009934425354004
hotel-1623064.png,I70.png,0.8718243837356567
roses-743714.png,I56.png,0.7384318113327026
hornet-296102.png,I03.png,0.7371726036071777
dog-1454019.png,I01.png,0.7672319412231445
flowers-1045105.png,I09.png,0.7562578916549683
old-town-1567365.png,I72.png,0.8388204574584961
buildings-1689130.png,I32.png,0.811417818069458
soccer-1510734.png,I51.png,0.7537047863006592
vintage-car-1600718.png,I23.png,0.8586847186088562
powerboat-187125.png,I48.png,0.8405088186264038
auto-1615399.png,I23.png,0.8748445510864258
swan-1522812.png,I09.png,0.782514750957489
portrets-1754898.png,I29.png,0.7115879654884338
eros-352030.png,I80.png,0.8359811902046204
dogs-655164.png,I43.png,0.7556107044219971
sun-flower-1339212.png,I27.png,0.722125768661499
car-820897.png,I23.png,0.7707793116569519
camera-1362419.png,I62.png,0.7267036437988281
bald-eagle-1682591.png,I24.png,0.792062520980835
umbrellas-1041273.png,I78.png,0.7262954711914062
doll-1269426.png,I16.png,0.7263635993003845
seagull-334882.png,I19.png,0.81766676902771
lotus-379948.png,I75.png,0.7545656561851501
birthplace-900936.png,I18.png,0.8208776712417603
amalfi-631698.png,I32.png,0.883609414100647
adult-15642.png,I16.png,0.7354914546012878
motorbike-1241503.png,I13.png,0.8586175441741943
wildcat-1651715.png,I35.png,0.6894715428352356
facebook-377606.png,I58.png,0.8219603300094604
camera-1721376.png,I62.png,0.7802593111991882
hahn-1314773.png,I24.png,0.7964890599250793
hargis-hall-1614181.png,I18.png,0.8671979904174805
windhoek-902307.png,I32.png,0.8207859992980957
column-cherry-1347979.png,I09.png,0.7861860990524292
ara-883758.png,I24.png,0.8737883567810059
archaeological-site-1654011.png,I59.png,0.790183424949646
dog-1210559.png,I01.png,0.7880856990814209
cherry-blossom-6504.png,I09.png,0.7870290279388428
camera-1797577.png,I62.png,0.8046349883079529
frogs-1248958.png,I69.png,0.744986355304718
horse-1617879.png,I52.png,0.7806829214096069
dog-1532752.png,I24.png,0.7230063080787659
skydiving-721298.png,I04.png,0.8318307995796204
buddah-177024.png,I43.png,0.7744684219360352
lord-shiva-1800672.png,I43.png,0.8141663074493408
architecture-20490.png,I32.png,0.8648543357849121
flower-bouquet-1333360.png,I56.png,0.7787857055664062
architecture-1536562.png,I58.png,0.8584139347076416
water-lily-922148.png,I27.png,0.8038393259048462
rose-1710081.png,I09.png,0.8327594995498657
urumqi-707133.png,I66.png,0.6953566074371338
bromeliad-1376212.png,I75.png,0.7632628679275513
bunch-of-flowers-1325516.png,I31.png,0.8045710325241089
car-1725194.png,I23.png,0.8797249794006348
courtyards-1527206.png,I11.png,0.7288522124290466
orchid-50661.png,I31.png,0.8298895359039307
angel-675504.png,I57.png,0.7919021844863892
singapore-flyer-254478.png,I58.png,0.8371013402938843
motorcycle-435460.png,I13.png,0.8500792384147644
camera-1153610.png,I62.png,0.7248551845550537
photographer-1249067.png,I69.png,0.7785598039627075
beauty-garden-1195729.png,I33.png,0.7405608892440796
diptera-993184.png,I38.png,0.8639473915100098
villa-1629321.png,I18.png,0.8461331129074097
warbler-944891.png,I35.png,0.8288021683692932
grass-520522.png,I27.png,0.6918336153030396
geese-1271721.png,I20.png,0.7875224351882935
vienna-106751.png,I26.png,0.8286693096160889
building-191650.png,I70.png,0.8395773768424988
architecture-1565262.png,I58.png,0.8435145616531372
coruna-174099.png,I32.png,0.8926563858985901
horse-950772.png,I53.png,0.8215387463569641
ducks-261079.png,I24.png,0.747454047203064
tulip-1530515.png,I31.png,0.8338690996170044
polaroid-1245924.png,I62.png,0.7040455937385559
dogs-733956.png,I43.png,0.740997850894928
buildings-1272184.png,I11.png,0.8305919766426086
aptenia-cordifolia-187101.png,I31.png,0.7356736660003662
eagle-753280.png,I58.png,0.8102895021438599
ruff-1374489.png,I24.png,0.7814365029335022
horse-191075.png,I43.png,0.7701274752616882
vintage-cars-1678580.png,I23.png,0.8230258226394653
flower-1363492.png,I27.png,0.7859768867492676
berries-1556223.png,I31.png,0.7837313413619995
pumpkins-18400.png,I63.png,0.6496418118476868
building-652941.png,I80.png,0.789695680141449
dragonfly-1122445.png,I43.png,0.7473248243331909
dresden-806837.png,I32.png,0.8595943450927734
ireland-233369.png,I18.png,0.8435837626457214
schuetzenkoenigin-1079731.png,I31.png,0.8046911954879761
japan-1631386.png,I72.png,0.8490251302719116
building-1693869.png,I32.png,0.8130783438682556
rose-bouquet-945329.png,I31.png,0.8081393241882324
balloons-338569.png,I78.png,0.7851606607437134
vw-555165.png,I13.png,0.8276257514953613
florida-home-1689856.png,I18.png,0.8323180675506592
scooter-641935.png,I11.png,0.7798877954483032
church-458082.png,I70.png,0.8045979738235474
deidesheim-1607317.png,I18.png,0.8744605779647827
motorcycle-968381.png,I11.png,0.795926570892334
flower-1505816.png,I27.png,0.8550903797149658
woman-1447087.png,I16.png,0.7550591230392456
child-479304.png,I16.png,0.7850120067596436
bed-913049.png,I33.png,0.8271375894546509
bird-635670.png,I24.png,0.7267811894416809
cherry-blossoms-324513.png,I31.png,0.8249223232269287
girl-15754.png,I62.png,0.7950569987297058
reed-384443.png,I57.png,0.7694442272186279
horses-1617978.png,I43.png,0.7751211524009705
soccer-1544159.png,I01.png,0.7704833149909973
heritage-building-927055.png,I32.png,0.8373379707336426
office-269455.png,I11.png,0.737433910369873
france-1418796.png,I70.png,0.8085803985595703
dew-1388349.png,I52.png,0.7123661041259766
makeup-brushes-824705.png,I16.png,0.7717606425285339
sample-room-874341.png,I33.png,0.9024518728256226
dogs-1615935.png,I52.png,0.7651978135108948
hollyhock-1488132.png,I11.png,0.7493789196014404
cooks-842244.png,I52.png,0.792499840259552
cyprus-1708436.png,I18.png,0.8259743452072144
riga-1085269.png,I32.png,0.8028196096420288
pokemon-1543354.png,I13.png,0.7707321643829346
medieval-house-887726.png,I72.png,0.851302981376648
finch-944454.png,I24.png,0.8217077851295471
parrot-766700.png,I24.png,0.8764470815658569
birds-217591.png,I19.png,0.7978347539901733
auto-555326.png,I23.png,0.8135011196136475
ladder-1726195.png,I30.png,0.7989433407783508
russia-704868.png,I11.png,0.7818716764450073
door-486831.png,I11.png,0.7577368021011353
facade-1046683.png,I58.png,0.7254171371459961
beautiful-22192.png,I31.png,0.7973294258117676
kushin-1679587.png,I30.png,0.7217989563941956
businesswoman-1063392.png,I23.png,0.8249081969261169
staircase-1715879.png,I33.png,0.8137748837471008
castle-1275465.png,I70.png,0.8363507390022278
octopus-1714856.png,I29.png,0.7505741715431213
india-784159.png,I80.png,0.821135401725769
roses-712376.png,I27.png,0.804965078830719
pollination-1059283.png,I27.png,0.844784140586853
verny-park-1395872.png,I31.png,0.7225502729415894
bus-1249916.png,I23.png,0.7772661447525024
pelikan-975105.png,I19.png,0.7687900066375732
high-heels-606305.png,I62.png,0.7353954911231995
child-634080.png,I29.png,0.7110053300857544
camera-973107.png,I13.png,0.8167925477027893
plane-1010038.png,I19.png,0.8556149005889893
philipsburg-1135732.png,I18.png,0.8533832430839539
floribunda-garden-dreaming-1781103.png,I27.png,0.7520757913589478
scooter-1788273.png,I11.png,0.8526020050048828
blonde-woman-1339856.png,I30.png,0.838263988494873
duck-248028.png,I52.png,0.7976970672607422
great-synagogue-196612.png,I32.png,0.8446587324142456
flower-683791.png,I31.png,0.8353476524353027
victorian-inn-1598444.png,I26.png,0.8059914112091064
horse-1647379.png,I77.png,0.7677303552627563
mercedes-1229222.png,I23.png,0.8782651424407959
truck-820448.png,I23.png,0.8263307213783264
mercedes-1737926.png,I13.png,0.7264130711555481
child-girl-634071.png,I29.png,0.7392172813415527
munich-1693037.png,I58.png,0.7060999870300293
ethnographic-open-air-museum-881794.png,I18.png,0.8573076128959656
dog-1606599.png,I01.png,0.7401032447814941
dog-1185012.png,I01.png,0.7988179326057434
auto-1691475.png,I23.png,0.839511513710022
thatched-roof-229373.png,I18.png,0.8505606055259705
skyscraper-1108684.png,I58.png,0.8109093904495239
book-fair-678264.png,I43.png,0.7769932746887207
animal-881095.png,I35.png,0.8528186678886414
eat-682927.png,I33.png,0.8440950512886047
botswana-1653013.png,I57.png,0.7887462973594666
woman-1447094.png,I16.png,0.7342589497566223
makeup-brushes-824706.png,I16.png,0.786060631275177
beautiful-21628.png,I31.png,0.819712221622467
belfast-1638109.png,I58.png,0.747443437576294
field-83179.png,I63.png,0.7199235558509827
garden-1627870.png,I72.png,0.7855715155601501
seagull-394823.png,I24.png,0.7510477900505066
android-770062.png,I43.png,0.7636103630065918
portugal-1561641.png,I43.png,0.7562777996063232
car-1380091.png,I23.png,0.8609532117843628
cherry-blossom-1260606.png,I09.png,0.7653594017028809
academic-21674.png,I32.png,0.8807418346405029
dandelion-705204.png,I27.png,0.7292397022247314
dodge-charger-78260.png,I23.png,0.8337017297744751
runabout-823743.png,I13.png,0.8653295040130615
vintage-1751400.png,I23.png,0.8349277377128601
bmw-503-cabrio-1665492.png,I23.png,0.8773998022079468
crane-406791.png,I20.png,0.6976688504219055
dog-809720.png,I69.png,0.7340760827064514
bentley-1756243.png,I23.png,0.7802050113677979
flower-1522260.png,I27.png,0.7574825286865234
sun-56085.png,I48.png,0.7948305010795593
child-642621.png,I33.png,0.7749036550521851
frogs-1672919.png,I69.png,0.8946415781974792
tulips-1414363.png,I31.png,0.7993061542510986
beautiful-21451.png,I31.png,0.7598412036895752
early-summer-349408.png,I31.png,0.8042739033699036
oldtimer-1574707.png,I23.png,0.8404087424278259
car-1041810.png,I23.png,0.8996908664703369
architecture-436458.png,I58.png,0.7994512319564819
home-1680803.png,I33.png,0.8443357944488525
sacred-heart-cathedral-1164734.png,I32.png,0.8593451976776123
rothenburg-of-the-deaf-1622632.png,I32.png,0.8380604982376099
peach-blossom-1344818.png,I27.png,0.8660895824432373
vajrasattva-173152.png,I29.png,0.6931132078170776
tree-sow-thistle-384424.png,I02.png,0.768067479133606
crane-1719540.png,I58.png,0.8505667448043823
chihuahua-453061.png,I03.png,0.7202196717262268
fiat-1566246.png,I64.png,0.803303599357605
art-852393.png,I58.png,0.8278782367706299
home-185714.png,I18.png,0.7998024821281433
toyama-castle-1228098.png,I18.png,0.8393038511276245
car-1390727.png,I23.png,0.8677205443382263
oldtimer-992742.png,I23.png,0.860743522644043
a-motorcycle-381361.png,I13.png,0.852514922618866
bouquet-772971.png,I31.png,0.7891854643821716
mercedes-benz-1470130.png,I23.png,0.7524229288101196
tulips-7170.png,I31.png,0.8088488578796387
digital-camera-1421254.png,I62.png,0.8363233804702759
tulip-1230391.png,I27.png,0.8062370419502258
car-1076896.png,I23.png,0.8483880758285522
marguerite-1559812.png,I17.png,0.8577823638916016
paprika-65270.png,I63.png,0.7438119053840637
cathedral-968424.png,I32.png,0.856984555721283
sammlung-scharf-gerstenberg-596706.png,I26.png,0.8807587623596191
baby-372798.png,I16.png,0.7265725135803223
town-hall-510590.png,I70.png,0.8247736692428589
hotel-664598.png,I48.png,0.6668834686279297
wooden-horse-1600660.png,I43.png,0.7368414402008057
apples-954928.png,I76.png,0.7376103401184082
anemone-360639.png,I31.png,0.7908074259757996
stork-1594000.png,I58.png,0.8292361497879028
bath-1248940.png,I69.png,0.789018452167511
cows-982295.png,I53.png,0.7996383905410767
moving-by-bike-680224.png,I13.png,0.8385485410690308
kiev-1678216.png,I32.png,0.8254210948944092
mercedes-benz-1466597.png,I23.png,0.762326180934906
bee-1757218.png,I22.png,0.7208945751190186
canada-1184338.png,I32.png,0.8613386154174805
child-652134.png,I16.png,0.683163583278656
mexico-1315667.png,I27.png,0.8474475145339966
the-palace-ensemble-tsarskoe-selo-489059.png,I70.png,0.8137165904045105
dog-743245.png,I69.png,0.7930386066436768
prague-951639.png,I70.png,0.8018237352371216
london-1029191.png,I26.png,0.7514204978942871
hermes-villa-1526994.png,I32.png,0.8693872690200806
policy-1165415.png,I13.png,0.799972414970398
luneburg-1691410.png,I26.png,0.8508621454238892
tulips-1069869.png,I31.png,0.8152104616165161
museum-1737987.png,I32.png,0.7842191457748413
birds-1560185.png,I77.png,0.7634587287902832
church-544387.png,I32.png,0.8360183238983154
parade-1062333.png,I43.png,0.8566223382949829
