kadis,kadid-10k,sim_value
abendstimmung-51948.png,I09.png,0.860213041305542
abendstimmung-525951.png,I14.png,0.7590505480766296
abendstimmung-634055.png,I25.png,0.821219801902771
abendstimmung-667382.png,I25.png,0.820635199546814
abendstimmung-77353.png,I11.png,0.7995474934577942
abendstimmung-817716.png,I11.png,0.7798738479614258
abendstimmung-818811.png,I25.png,0.8264921307563782
abendstimmung-853254.png,I11.png,0.7847641706466675
abendstimmung-901177.png,I09.png,0.794529914855957
abendstimmung-972359.png,I25.png,0.8681691884994507
aberdyfi-109048.png,I68.png,0.8204169869422913
abraham-lincoln-113742.png,I21.png,0.8213667869567871
abraham-lincoln-644741.png,I32.png,0.7888562083244324
abstract-1238928.png,I61.png,0.8960777521133423
abstract-1239340.png,I54.png,0.7508339285850525
abstract-1239439.png,I61.png,0.8358688354492188
abu-dhabi-1091723.png,I02.png,0.7726067900657654
abu-dhabi-1266914.png,I20.png,0.7812769412994385
abu-dhabi-51181.png,I20.png,0.8040463328361511
abuja-254688.png,I21.png,0.8141520023345947
academic-1727238.png,I15.png,0.83969646692276
academic-21674.png,I15.png,0.8688637018203735
academy-of-fine-arts-419335.png,I75.png,0.8132429718971252
academy-of-fine-arts-426551.png,I15.png,0.8674567937850952
acadia-national-park-248439.png,I12.png,0.7573760151863098
acadia-national-park-80352.png,I25.png,0.8051448464393616
acapulco-241952.png,I11.png,0.8106725811958313
acapulco-683201.png,I16.png,0.8619202971458435
accommodation-946986.png,I21.png,0.8427678942680359
acid-1287879.png,I77.png,0.800186812877655
acid-1287904.png,I08.png,0.7851479649543762
aconcagua-223701.png,I54.png,0.8567817211151123
acropolis-280042.png,I20.png,0.8084803819656372
acropolis-67579.png,I20.png,0.8284595608711243
acute-dead-1406158.png,I62.png,0.8260718584060669
acute-dead-678240.png,I21.png,0.7891209125518799
addax-1505721.png,I74.png,0.7347697019577026
addition-1088471.png,I11.png,0.8855518102645874
addo-national-park-1669109.png,I34.png,0.7814576625823975
adler-117334.png,I75.png,0.8006911873817444
adler-642208.png,I66.png,0.7525931000709534
adriatic-sea-100676.png,I16.png,0.8164022564888
adriatic-sea-1633481.png,I11.png,0.8597155213356018
adriatic-sea-86321.png,I68.png,0.8099982738494873
adrspach-1058900.png,I11.png,0.783232569694519
adrspach-1058901.png,I11.png,0.8017315864562988
adrspach-teplice-rocks-865168.png,I16.png,0.8245158195495605
adult-1807547.png,I45.png,0.8211364150047302
adult-1807554.png,I45.png,0.8224624395370483
adult-18086.png,I81.png,0.7628234028816223
adult-18750.png,I81.png,0.7974599003791809
adult-18961.png,I81.png,0.7307519912719727
adult-19033.png,I81.png,0.7216662764549255
adult-216209.png,I66.png,0.8140506148338318
adventurous-1520420.png,I68.png,0.7795546054840088
advertise-445954.png,I21.png,0.7334381341934204
aegina-island-564654.png,I25.png,0.8516676425933838
aerial-1078856.png,I33.png,0.791646420955658
aerial-1373405.png,I33.png,0.8175697326660156
aerial-22096.png,I33.png,0.7929471135139465
aerial-photograph-1381611.png,I25.png,0.8037664294242859
aerial-photograph-1381637.png,I25.png,0.7945864200592041
aerial-view-1082173.png,I16.png,0.80474853515625
aerial-view-1101608.png,I16.png,0.8053150177001953
aerial-view-houston-highways-1049506.png,I33.png,0.8249897360801697
aeroplane-1533777.png,I51.png,0.7635826468467712
aeroplane-1559065.png,I38.png,0.7689003348350525
aeroplane-455440.png,I10.png,0.7840541005134583
aeroplane-741341.png,I10.png,0.8358441591262817
aerospace-1239292.png,I52.png,0.8328720331192017
aesthetic-586801.png,I14.png,0.7758188247680664
afghanistan-60663.png,I25.png,0.8259115219116211
africa-1027917.png,I68.png,0.8230955004692078
africa-1170101.png,I09.png,0.8348852396011353
africa-1244033.png,I31.png,0.806355893611908
africa-1251530.png,I67.png,0.8290494680404663
africa-1333355.png,I25.png,0.843786895275116
africa-1610007.png,I67.png,0.8515964150428772
africa-1676096.png,I25.png,0.7930974364280701
africa-1685582.png,I67.png,0.7930402755737305
africa-1802058.png,I16.png,0.8107073307037354
africa-209676.png,I25.png,0.8034604787826538
africa-222853.png,I67.png,0.7983592748641968
africa-275957.png,I34.png,0.7361453175544739
africa-737977.png,I67.png,0.7893202900886536
africa-775230.png,I68.png,0.7486437559127808
african-214104.png,I67.png,0.7684749960899353
african-670641.png,I81.png,0.7269333004951477
african-bush-elephant-350914.png,I34.png,0.8297761678695679
african-grey-parrot-1602970.png,I66.png,0.7808164954185486
after-a-rain-weather-653877.png,I25.png,0.821153998374939
afterglow-106819.png,I68.png,0.7234074473381042
afterglow-1455297.png,I25.png,0.8518223762512207
afterglow-1568618.png,I33.png,0.7908751368522644
afterglow-188028.png,I25.png,0.8101868033409119
afterglow-200405.png,I33.png,0.8316507339477539
afterglow-397276.png,I25.png,0.8289387822151184
afterglow-449541.png,I25.png,0.8421456813812256
afterglow-510497.png,I25.png,0.8512744903564453
afterglow-64842.png,I25.png,0.8656238913536072
afterglow-64843.png,I25.png,0.8466052412986755
afterglow-655234.png,I25.png,0.8000398278236389
afterglow-688381.png,I25.png,0.8024911880493164
afterglow-740645.png,I25.png,0.8154445290565491
afterglow-816936.png,I54.png,0.8078002333641052
afterglow-872391.png,I25.png,0.8020741939544678
agapanthus-1550069.png,I77.png,0.8169275522232056
agave-1060464.png,I14.png,0.760631799697876
agave-193934.png,I67.png,0.7780716419219971
aged-person-225050.png,I45.png,0.7598367929458618
agia-roumeli-872398.png,I02.png,0.8269058465957642
agidel-1521158.png,I11.png,0.8193031549453735
agra-1103155.png,I32.png,0.805834949016571
agra-fort-379676.png,I20.png,0.8176504969596863
agriculture-1550562.png,I21.png,0.7662940621376038
agriculture-18563.png,I77.png,0.8218636512756348
agriculture-742744.png,I25.png,0.7683483362197876
aguada-fort-385574.png,I62.png,0.8072947859764099
ahrensburg-167181.png,I21.png,0.8093739748001099
ai-petri-1003287.png,I54.png,0.8498227000236511
aida-1631750.png,I10.png,0.8088048696517944
aida-puebla-206748.png,I17.png,0.8345403671264648
ailanthus-altissima-846564.png,I14.png,0.7830531597137451
ailing-mill-140804.png,I21.png,0.8620402216911316
air-1224137.png,I25.png,0.8582838773727417
air-1716986.png,I25.png,0.8007917404174805
air-17302.png,I25.png,0.7907975912094116
air-19227.png,I73.png,0.7310322523117065
air-219773.png,I71.png,0.8232038617134094
air-234524.png,I25.png,0.8268864154815674
air-289941.png,I33.png,0.7860007286071777
air-597669.png,I25.png,0.8466677069664001
air-733899.png,I75.png,0.7206166386604309
air-balloon-371494.png,I52.png,0.7437981367111206
air-bridge-198982.png,I01.png,0.7798627018928528
air-bridge-198983.png,I01.png,0.7859437465667725
air-force-544966.png,I10.png,0.7780638337135315
air-force-544967.png,I01.png,0.7813751697540283
air-france-771584.png,I20.png,0.8462904095649719
air-kenya-174559.png,I01.png,0.8214291334152222
air-show-1703752.png,I01.png,0.7905482053756714
air-show-1703758.png,I10.png,0.7944469451904297
air-show-1703760.png,I10.png,0.848288893699646
air-show-266680.png,I69.png,0.7543864250183105
airboat-939964.png,I10.png,0.8363227844238281
airborne-199437.png,I11.png,0.8144056797027588
airbus-938836.png,I01.png,0.7803400754928589
airbus-a340-1683392.png,I38.png,0.7735276222229004
airbus-a380-788573.png,I01.png,0.7764859199523926
aircraft-1049593.png,I01.png,0.7959527969360352
aircraft-1066512.png,I10.png,0.8175851106643677
aircraft-1089973.png,I64.png,0.7716410160064697
aircraft-1119724.png,I01.png,0.791107177734375
aircraft-1231534.png,I01.png,0.7955064177513123
aircraft-1248824.png,I01.png,0.8454573154449463
aircraft-139105.png,I10.png,0.8013170957565308
aircraft-1411073.png,I38.png,0.7902566194534302
aircraft-1417035.png,I33.png,0.8300126194953918
aircraft-1417041.png,I38.png,0.8319598436355591
aircraft-143024.png,I15.png,0.7780965566635132
aircraft-1456706.png,I38.png,0.7775932550430298
aircraft-1463059.png,I51.png,0.7965511679649353
aircraft-1515445.png,I69.png,0.7315614819526672
aircraft-1529196.png,I01.png,0.8282926082611084
aircraft-1574522.png,I01.png,0.824720561504364
aircraft-1614805.png,I38.png,0.8356533646583557
aircraft-1614949.png,I10.png,0.8194496631622314
aircraft-1644552.png,I38.png,0.7934634685516357
aircraft-1651917.png,I38.png,0.8076672554016113
aircraft-1689824.png,I10.png,0.8056159615516663
aircraft-1776497.png,I69.png,0.7731620073318481
aircraft-1800319.png,I01.png,0.8327153325080872
aircraft-198115.png,I01.png,0.785801887512207
aircraft-221291.png,I01.png,0.7657475471496582
aircraft-256391.png,I10.png,0.8316789269447327
aircraft-315974.png,I10.png,0.783481240272522
aircraft-316056.png,I10.png,0.8230882883071899
aircraft-316177.png,I01.png,0.8025438189506531
aircraft-355902.png,I01.png,0.7892529964447021
aircraft-375394.png,I01.png,0.7929251194000244
aircraft-375443.png,I10.png,0.8349982500076294
aircraft-431759.png,I10.png,0.7956902980804443
aircraft-434862.png,I16.png,0.8059700131416321
aircraft-443028.png,I01.png,0.805370569229126
aircraft-461862.png,I10.png,0.8033779263496399
aircraft-467493.png,I01.png,0.733441948890686
aircraft-590355.png,I10.png,0.7978546619415283
aircraft-597940.png,I10.png,0.86595618724823
aircraft-604087.png,I01.png,0.7027037739753723
aircraft-60575.png,I01.png,0.8413891792297363
aircraft-608061.png,I10.png,0.7988362908363342
aircraft-66055.png,I16.png,0.8063620924949646
aircraft-661517.png,I01.png,0.8280592560768127
aircraft-703679.png,I01.png,0.8183987140655518
aircraft-713689.png,I01.png,0.812222957611084
aircraft-713693.png,I10.png,0.8178825378417969
aircraft-726170.png,I69.png,0.7870290279388428
aircraft-779830.png,I01.png,0.8017655611038208
aircraft-799528.png,I33.png,0.8171437382698059
aircraft-79965.png,I69.png,0.787665069103241
aircraft-806478.png,I38.png,0.8125528693199158
aircraft-86453.png,I38.png,0.8589698672294617
aircraft-994950.png,I01.png,0.7691442966461182
aircraft-carrier-577940.png,I10.png,0.8069226145744324
aircraft-silhouette-593227.png,I75.png,0.7633025050163269
airfield-1510842.png,I01.png,0.7922826409339905
airplane-1162048.png,I01.png,0.8613042831420898
airplane-1310131.png,I01.png,0.8154904842376709
airplane-1575726.png,I01.png,0.8160451650619507
airplane-1659580.png,I38.png,0.8448723554611206
airplane-167250.png,I38.png,0.7924438714981079
airplane-1681906.png,I38.png,0.78607177734375
airplane-175594.png,I01.png,0.7734174132347107
airplane-1758662.png,I10.png,0.8151003122329712
airplane-380736.png,I38.png,0.7827668190002441
airplane-419808.png,I01.png,0.7672932744026184
airplane-422280.png,I69.png,0.7991090416908264
airplane-595505.png,I10.png,0.80745530128479
airplane-694383.png,I10.png,0.8085124492645264
airplane-743463.png,I25.png,0.8213097453117371
airplane-74482.png,I10.png,0.8248260617256165
airplane-750748.png,I01.png,0.7806926965713501
airplane-939965.png,I69.png,0.7351462841033936
airplane-945993.png,I10.png,0.791371762752533
airport-1005954.png,I01.png,0.772843599319458
airport-1138971.png,I10.png,0.7988391518592834
airport-1172270.png,I01.png,0.7805455923080444
airport-1732921.png,I01.png,0.8002614378929138
airport-178182.png,I33.png,0.8158424496650696
airport-178199.png,I37.png,0.8025187849998474
airport-190947.png,I33.png,0.8637570142745972
airport-236823.png,I33.png,0.8133440613746643
airport-358253.png,I10.png,0.7945376634597778
airport-358254.png,I61.png,0.7815464735031128
airport-385292.png,I64.png,0.7278944849967957
airport-443227.png,I10.png,0.8107997179031372
airport-732483.png,I10.png,0.7825272083282471
airport-742767.png,I01.png,0.7802523970603943
airport-znojmo-1232185.png,I64.png,0.7796240448951721
airshow-1136734.png,I69.png,0.824898362159729
airshow-1136735.png,I10.png,0.8240416049957275
airshow-1136739.png,I01.png,0.7857652306556702
airshow-1516742.png,I38.png,0.8463107347488403
airshow-1526911.png,I01.png,0.8110215067863464
aisonville-872485.png,I21.png,0.840483546257019
aix-in-provence-205050.png,I50.png,0.814837634563446
ajuga-gunsel-765247.png,I77.png,0.7982187271118164
akershus-217586.png,I21.png,0.8561808466911316
akita-1366568.png,I01.png,0.8505516648292542
akkerman-fortress-1747248.png,I62.png,0.8322797417640686
akureyri-892478.png,I17.png,0.8399110436439514
al-abrar-mecca-15069.png,I20.png,0.8497499227523804
al-abrar-mecca-15082.png,I20.png,0.8130988478660583
alabama-892203.png,I25.png,0.8276989459991455
alafanz-1189459.png,I53.png,0.7571852803230286
alakyla-school-872518.png,I21.png,0.8024821877479553
aland-1522551.png,I16.png,0.8428119421005249
alaska-1069677.png,I54.png,0.8000536561012268
alaska-1069683.png,I54.png,0.8491902947425842
alaska-1683250.png,I54.png,0.8264575004577637
alaska-1754876.png,I16.png,0.830829381942749
alaska-326046.png,I25.png,0.8005558252334595
alaska-351822.png,I10.png,0.802045464515686
alaska-397891.png,I54.png,0.7831850051879883
alaska-442248.png,I09.png,0.8310167193412781
alaska-455712.png,I25.png,0.8181809186935425
alaska-587768.png,I09.png,0.8612813353538513
alaska-68129.png,I09.png,0.8395147323608398
alaska-68136.png,I25.png,0.8150874376296997
alaska-713210.png,I63.png,0.7194396257400513
alatsee-968598.png,I11.png,0.821489691734314
albania-1102840.png,I33.png,0.7869679927825928
albania-1102844.png,I09.png,0.7979229688644409
albania-1351815.png,I20.png,0.8079177141189575
albarracin-355810.png,I02.png,0.8842672109603882
albenga-68018.png,I20.png,0.8205199241638184
alberobello-230458.png,I15.png,0.8018018007278442
albert-memorial-348133.png,I15.png,0.8428202867507935
alberta-1536196.png,I25.png,0.8301056623458862
alberta-77805.png,I02.png,0.8053954243659973
alberta-92032.png,I17.png,0.8415879011154175
alberta-foothills-899187.png,I14.png,0.8000475168228149
albspitze-1398211.png,I54.png,0.8535667061805725
alcatraz-219796.png,I33.png,0.8427751064300537
alcatraz-343114.png,I33.png,0.8436926603317261
alcatraz-cruise-1762094.png,I10.png,0.8416684865951538
alcatraz-island-959106.png,I11.png,0.7742701768875122
alcazar-1511780.png,I17.png,0.7873681783676147
alcazar-510854.png,I21.png,0.8271552920341492
alcazar-de-los-reyes-cristianos-1541666.png,I02.png,0.7700681090354919
alcazar-de-los-reyes-cristianos-887596.png,I33.png,0.8323146104812622
alcazar-of-seville-1541838.png,I02.png,0.8071033358573914
alcobaca-monetery-741958.png,I02.png,0.8347839713096619
alentejo-337348.png,I04.png,0.8050113320350647
aleppo-1078473.png,I45.png,0.7611836791038513
alesund-1288357.png,I11.png,0.8039185404777527
alesund-789333.png,I10.png,0.8274486064910889
alesund-796319.png,I16.png,0.8399296998977661
alexander-nasmyth-81745.png,I16.png,0.8254729509353638
alexandria-1446962.png,I10.png,0.8357601165771484
alexandria-519532.png,I32.png,0.8033603429794312
algaida-376154.png,I02.png,0.8491705656051636
algarve-1778978.png,I16.png,0.8356473445892334
algarve-209941.png,I16.png,0.810208797454834
algarve-221818.png,I16.png,0.8155555725097656
algarve-226542.png,I71.png,0.8139742612838745
algeria-644681.png,I54.png,0.7779719233512878
algeria-644687.png,I54.png,0.8214479684829712
alghero-1070918.png,I16.png,0.7831758260726929
alhabra-805732.png,I21.png,0.8484340906143188
alhambra-1205446.png,I20.png,0.8465487957000732
alhambra-1437213.png,I20.png,0.841608464717865
alhambra-1455834.png,I15.png,0.7777079343795776
alhambra-1542211.png,I02.png,0.8354895114898682
alhambra-1542212.png,I02.png,0.8134315013885498
alhambra-1542243.png,I20.png,0.8263306021690369
alhambra-1542276.png,I02.png,0.8345533013343811
alhambra-258.png,I02.png,0.823198139667511
alhambra-346613.png,I32.png,0.8438507914543152
alhambra-854013.png,I02.png,0.7911937236785889
alhambra-965274.png,I02.png,0.8205001950263977
alkazar-1538139.png,I33.png,0.8390001058578491
alki-beach-815179.png,I25.png,0.8011907339096069
all-saints-872625.png,I17.png,0.8478296995162964
all-saints-church-872619.png,I21.png,0.8432435989379883
all-saints-church-872621.png,I02.png,0.847568690776825
alley-1519245.png,I02.png,0.7996491193771362
alley-1656435.png,I02.png,0.839516818523407
alley-275883.png,I02.png,0.8122584223747253
alley-357763.png,I02.png,0.879447340965271
alley-500494.png,I33.png,0.7490001916885376
alley-634537.png,I02.png,0.8413245677947998
alley-890428.png,I02.png,0.8188464641571045
alley-966192.png,I02.png,0.8127284646034241
alleyway-1077787.png,I02.png,0.799644947052002
allgau-1005521.png,I21.png,0.8373532295227051
allgau-1005602.png,I50.png,0.8929734826087952
allgau-1199216.png,I54.png,0.8400014042854309
allgau-195346.png,I54.png,0.849627673625946
allgau-223051.png,I54.png,0.8406621217727661
allgau-250263.png,I50.png,0.8289809226989746
allgau-269693.png,I17.png,0.8156567215919495
allgau-319076.png,I20.png,0.8099442720413208
allgau-50645.png,I54.png,0.8173516988754272
allgau-50656.png,I54.png,0.7537422180175781
allgau-53366.png,I12.png,0.7664088010787964
allgau-56520.png,I50.png,0.8420480489730835
allgau-63633.png,I09.png,0.7812423706054688
allium-1272847.png,I77.png,0.84987872838974
allotment-1268004.png,I33.png,0.768522322177887
alm-1345442.png,I50.png,0.8308447599411011
alm-1557943.png,I50.png,0.8020195960998535
alm-1608668.png,I17.png,0.8430312871932983
alm-1624850.png,I17.png,0.7930746674537659
alm-763941.png,I62.png,0.7865307927131653
alm-809088.png,I50.png,0.8283239006996155
alm-950508.png,I50.png,0.8055616617202759
almeria-1807634.png,I25.png,0.7988317608833313
almeria-85967.png,I25.png,0.801496684551239
almond-82196.png,I03.png,0.7965518832206726
almond-blossom-1224625.png,I77.png,0.7861912250518799
almond-blossom-1735780.png,I14.png,0.7139045000076294
almond-blossom-5288.png,I03.png,0.7770059108734131
almond-blossom-5376.png,I08.png,0.7889078259468079
almond-blossom-5378.png,I03.png,0.7967299818992615
almond-blossom-686578.png,I60.png,0.8458392024040222
almond-flower-1170275.png,I60.png,0.8349010348320007
almond-flower-503038.png,I08.png,0.7819330096244812
almond-flower-645386.png,I14.png,0.6929837465286255
almond-tree-283743.png,I08.png,0.7672892808914185
almond-tree-644916.png,I77.png,0.8283341526985168
alnwick-castle-517175.png,I62.png,0.7998179197311401
alone-666078.png,I53.png,0.7318414449691772
alpe-173815.png,I50.png,0.8488606214523315
alpe-505841.png,I50.png,0.7932431101799011
alpine-1024093.png,I54.png,0.8438671231269836
alpine-1180063.png,I54.png,0.8549806475639343
alpine-1286383.png,I54.png,0.8794545531272888
alpine-1324323.png,I17.png,0.7692705988883972
alpine-1325117.png,I21.png,0.842532217502594
alpine-1335429.png,I54.png,0.8267320394515991
alpine-1377617.png,I50.png,0.8100898861885071
alpine-1637941.png,I16.png,0.8218897581100464
alpine-1644184.png,I25.png,0.8454625010490417
alpine-1662707.png,I54.png,0.8325931429862976
alpine-1676293.png,I50.png,0.8374284505844116
alpine-249429.png,I25.png,0.8410781025886536
alpine-250078.png,I09.png,0.7894482016563416
alpine-522718.png,I25.png,0.801491916179657
alpine-604708.png,I54.png,0.833433985710144
alpine-604723.png,I54.png,0.8345407843589783
alpine-773612.png,I09.png,0.8235110640525818
alpine-816105.png,I25.png,0.8096727132797241
alpine-829986.png,I54.png,0.7887082099914551
alpine-872709.png,I10.png,0.8882960081100464
alpine-886856.png,I54.png,0.8261261582374573
alpine-917408.png,I54.png,0.8158267140388489
alpine-980561.png,I54.png,0.7922725081443787
alpine-house-841025.png,I21.png,0.8085500597953796
alpine-hut-273277.png,I21.png,0.8557653427124023
alpine-old-house-775789.png,I02.png,0.787376880645752
alpine-rock-746955.png,I54.png,0.8232235312461853
alpine-roses-245560.png,I77.png,0.8389052152633667
alpine-thistle-1379509.png,I31.png,0.7670189738273621
alps-1211089.png,I25.png,0.8075205683708191
alps-1607117.png,I50.png,0.8251365423202515
alps-1607119.png,I50.png,0.855641782283783
alps-419020.png,I16.png,0.7976996898651123
alps-633159.png,I54.png,0.8284230828285217
alps-845741.png,I54.png,0.8081938028335571
alps-944757.png,I50.png,0.8347082138061523
alps-brown-183909.png,I77.png,0.8270940184593201
alpstein-508415.png,I25.png,0.812020480632782
alquezar-1188370.png,I21.png,0.8698350191116333
alsace-1400804.png,I02.png,0.8451782464981079
alsace-910489.png,I02.png,0.7782076001167297
also-somaemul-1023883.png,I14.png,0.8093595504760742
alta-badia-1644030.png,I54.png,0.8647628426551819
altai-1612384.png,I77.png,0.7357162237167358
altar-1128915.png,I04.png,0.8499782681465149
altdorf-872727.png,I21.png,0.8386947512626648
altenberg-872750.png,I02.png,0.8365296125411987
althaea-729691.png,I77.png,0.8304042220115662
althaea-rosea-1433969.png,I77.png,0.8252021074295044
altmuhl-valley-242889.png,I09.png,0.7859678864479065
altstadter-church-875806.png,I21.png,0.8151065111160278
amalfi-631698.png,I15.png,0.8863717317581177
amalfi-667918.png,I16.png,0.8170592784881592
amalfi-711085.png,I33.png,0.8358623385429382
amalfi-coast-227241.png,I33.png,0.814278781414032
amalienburg-875848.png,I15.png,0.7977558374404907
amanita-1738768.png,I56.png,0.7469962239265442
amanita-1763725.png,I56.png,0.7467474937438965
amanita-797101.png,I28.png,0.7045125961303711
amanita-879930.png,I31.png,0.7409349083900452
amanita-muscaria-459892.png,I31.png,0.7511433959007263
amanita-muscaria-721404.png,I28.png,0.7464994788169861
amaryllis-1080459.png,I60.png,0.8071252107620239
amaryllis-1143816.png,I60.png,0.81519615650177
amaryllis-581017.png,I60.png,0.7600730657577515
amaryllis-780196.png,I60.png,0.8021751046180725
amazing-736875.png,I25.png,0.8426957130432129
amazon-1155760.png,I09.png,0.8294956684112549
amazon-240499.png,I10.png,0.8042912483215332
amazonas-36148.png,I10.png,0.8008087277412415
amble-1204958.png,I10.png,0.8283015489578247
amboy-crater-875872.png,I54.png,0.7384706139564514
ambulance-1423505.png,I51.png,0.7591131329536438
ambulance-257322.png,I64.png,0.7793204188346863
amelanchier-817661.png,I77.png,0.783867597579956
america-1267861.png,I25.png,0.8605855107307434
america-1332364.png,I75.png,0.8706531524658203
america-1425175.png,I25.png,0.8318691849708557
america-1425221.png,I32.png,0.7706868648529053
america-1425223.png,I16.png,0.7641152739524841
america-356393.png,I71.png,0.8066841959953308
american-1709632.png,I67.png,0.8154528141021729
american-923875.png,I75.png,0.8291759490966797
american-cemetery-1324919.png,I33.png,0.7693710327148438
american-crow-1004723.png,I75.png,0.7834543585777283
american-flag-1030808.png,I73.png,0.7593124508857727
american-flag-655262.png,I75.png,0.7841443419456482
american-police-1022260.png,I01.png,0.7842413187026978
americas-cup-1047430.png,I10.png,0.8316136598587036
americas-cup-1047436.png,I10.png,0.832828164100647
americas-cup-1047439.png,I10.png,0.788274884223938
amersfoort-538919.png,I02.png,0.8202475309371948
amish-672180.png,I21.png,0.809369683265686
ammersee-226802.png,I10.png,0.7955539226531982
ammersee-882075.png,I10.png,0.7721580862998962
ammersee-892553.png,I25.png,0.8102400302886963
amphitheater-1246349.png,I32.png,0.786946177482605
amphitheater-584559.png,I02.png,0.8467897176742554
amphitheater-588925.png,I32.png,0.8632252812385559
amphitheater-656328.png,I32.png,0.8327175378799438
amphitheatre-815409.png,I54.png,0.7999146580696106
amriswil-388192.png,I02.png,0.8340259790420532
amstel-1653611.png,I11.png,0.8583154678344727
amsterdam-1009511.png,I17.png,0.7425703406333923
amsterdam-1024048.png,I04.png,0.838832437992096
amsterdam-116477.png,I16.png,0.8108460903167725
amsterdam-1185704.png,I10.png,0.8375367522239685
amsterdam-1248857.png,I02.png,0.8435088992118835
amsterdam-1329369.png,I11.png,0.8001202940940857
amsterdam-1473236.png,I02.png,0.8240605592727661
amsterdam-1546960.png,I21.png,0.8262154459953308
amsterdam-1571146.png,I02.png,0.7358253002166748
amsterdam-164480.png,I71.png,0.7925044894218445
amsterdam-1712213.png,I10.png,0.815367579460144
amsterdam-21860.png,I10.png,0.8323748707771301
amsterdam-350510.png,I33.png,0.8181458711624146
amsterdam-385867.png,I20.png,0.8095817565917969
amsterdam-443317.png,I11.png,0.8566619753837585
amsterdam-585355.png,I11.png,0.8381008505821228
amsterdam-643546.png,I10.png,0.791326105594635
amsterdam-651366.png,I21.png,0.7809444665908813
amsterdam-651370.png,I20.png,0.8386878967285156
amsterdam-651372.png,I11.png,0.8280180096626282
amsterdam-683741.png,I33.png,0.8455395698547363
amsterdam-988044.png,I21.png,0.7346033453941345
amsterdam-989973.png,I20.png,0.773314356803894
amtrak-363669.png,I61.png,0.8752468824386597
amusement-16750.png,I68.png,0.8501723408699036
anchor-1577215.png,I68.png,0.8114578127861023
ancient-1226277.png,I02.png,0.8413281440734863
ancient-1228655.png,I32.png,0.8329958915710449
ancient-22051.png,I02.png,0.8071250915527344
ancient-2803.png,I15.png,0.8127901554107666
ancient-768127.png,I14.png,0.802295982837677
ancient-castle-789332.png,I20.png,0.8126462697982788
ancient-city-1194598.png,I02.png,0.7928501963615417
ancient-door-270054.png,I80.png,0.7313441634178162
ancient-rome-746899.png,I20.png,0.8395035266876221
ancient-times-218636.png,I17.png,0.8233606219291687
and-i-szofy-1106992.png,I81.png,0.7552095651626587
andalusia-585947.png,I21.png,0.8587487936019897
andalusia-603830.png,I12.png,0.7564781904220581
andalusia-603831.png,I02.png,0.865363359451294
andalusia-603832.png,I33.png,0.8257701396942139
andalusia-603833.png,I11.png,0.8358975052833557
